scale,item_idx,source_id,gold_letter,n_options,condition,pred_letter,correct,answer_text,first_token_entropy_nats,per_token_entropy_mean_nats,perplexity_5tok,search_status,mean_search_reward,best_search_reward,mean_terminal_entropy_nats,best_path_json,n_paths_evaluated,n_apply_failures
3B,148,TIMSS_2003_4_pg14,B,4,R,B,1,B,0.7687898278236389,0.5479196012020111,1.1337148005602706,ok,0.5021607483345318,0.9906602994548531,0.742325469299599,"[0.1,1.0,0.5]",27,0
3B,148,TIMSS_2003_4_pg14,B,4,E,B,1,B,0.613314688205719,0.4779822528362274,1.1337148005602706,ok,-0.06365493712625468,-0.05214470116966322,0.7486955920855204,"[0.5,1.0,1.0]",27,0
3B,149,ACTAAP_2008_7_13,A,4,G,A,1,A,0.025641297921538353,0.31036033015698195,1.1789793210439667,n/a,,,,,,
3B,149,ACTAAP_2008_7_13,A,4,R,A,1,A,0.2350909560918808,0.2742992863059044,1.1789793210439667,ok,0.43441876965358484,0.9966546360046046,0.12901699901730926,"[1.0,0.5,1.0]",27,0
3B,149,ACTAAP_2008_7_13,A,4,E,A,1,A,0.09766295552253723,0.23407533764839172,1.1789793210439667,ok,-0.012102421475000598,-0.008303413775997233,0.1423460617661476,"[0.1,0.1,0.1]",27,0
3B,150,Mercury_SC_416096,A,4,G,A,1,A,0.0041869403794407845,0.2069632918573916,1.0787643852401356,n/a,,,,,,
3B,150,Mercury_SC_416096,A,4,R,A,1,A,0.20768503844738007,0.25159815698862076,1.0787643852401356,ok,0.3760442430565843,0.911396491063244,0.12570802315517707,"[1.0,1.0,0.1]",27,0
3B,150,Mercury_SC_416096,A,4,E,A,1,A,0.03516485542058945,0.16543934866786003,1.0787643852401356,ok,-0.010747385495845778,-0.00298975536187713,0.12640842188287665,"[0.1,0.1,0.1]",27,0
3B,151,NYSEDREGENTS_2013_8_12,A,4,G,,0,1,0.13783414661884308,0.19068794697523117,1.046265764438553,n/a,,,,,,
3B,151,NYSEDREGENTS_2013_8_12,A,4,R,,0,1,0.24167530238628387,0.3444148525595665,1.046265764438553,ok,0.45389240785164814,0.9148899514086812,0.4685454528640818,"[0.1,0.1,1.0]",27,0
3B,151,NYSEDREGENTS_2013_8_12,A,4,E,,0,1,0.20818595588207245,0.27722688764333725,1.046265764438553,ok,-0.0374481880978748,-0.01770020295608849,0.4404574825807854,"[0.1,0.1,0.1]",27,0
3B,152,Mercury_7222845,D,4,G,D,1,D,1.243830919265747,0.9501166641712189,1.9022086961766478,n/a,,,,,,
3B,152,Mercury_7222845,D,4,R,C,0,C,1.867125153541565,1.0790443271398544,2.131152768789552,ok,0.42745742696368755,0.8730147278079523,1.4758458093360618,"[1.0,0.5,1.0]",27,0
3B,152,Mercury_7222845,D,4,E,D,1,D,1.3225470781326294,0.8408843576908112,1.9022086961766478,ok,-0.12711701662389752,-0.11244443268396866,1.4951228344881977,"[0.1,0.1,0.1]",27,0
3B,153,Mercury_SC_401166,A,4,G,A,1,A,0.045275844633579254,0.2864012308418751,1.137951721337216,n/a,,,,,,
3B,153,Mercury_SC_401166,A,4,R,A,1,A,0.24488437175750732,0.2544550746679306,1.137951721337216,ok,0.5366513437958164,0.9727607212904928,0.2203225416165811,"[1.0,1.0,0.1]",27,0
3B,153,Mercury_SC_401166,A,4,E,A,1,A,0.14996850490570068,0.24165132641792297,1.137951721337216,ok,-0.01731607349906116,-0.01275049012122455,0.20366790835504178,"[0.1,0.1,0.1]",27,0
3B,154,LEAP_2005_4_10267,D,4,G,A,0,A,1.1181654930114746,0.8027602434158325,1.542681027235746,n/a,,,,,,
3B,154,LEAP_2005_4_10267,D,4,R,A,0,A,1.2256059646606445,0.7448729872703552,1.542681027235746,ok,0.6033442107509508,0.9970829632104893,1.2193955801151417,"[0.1,0.1,1.0]",27,0
3B,154,LEAP_2005_4_10267,D,4,E,A,0,A,1.2094694375991821,0.7340122014284134,1.542681027235746,ok,-0.10564879366175631,-0.10283044513731883,1.242618242899577,"[0.5,1.0,0.5]",27,0
3B,155,ACTAAP_2007_7_18,D,4,G,D,1,D,1.0797460079193115,0.7602547407150269,1.4158362625534024,n/a,,,,,,
3B,155,ACTAAP_2007_7_18,D,4,R,D,1,D,1.3512589931488037,0.7833240404725075,1.4158362625534024,ok,0.5310785268394744,0.9927774017500968,1.3633784232316193,"[0.5,0.5,0.5]",27,0
3B,155,ACTAAP_2007_7_18,D,4,E,D,1,D,1.3326634168624878,0.7717022895812988,1.4158362625534024,ok,-0.11742071424130184,-0.1133045351242719,1.3810770246717665,"[0.1,0.5,1.0]",27,0
3B,156,Mercury_7188370,D,4,G,D,1,D,0.0696210190653801,0.318299587816,1.1617133268807132,n/a,,,,,,
3B,156,Mercury_7188370,D,4,R,D,1,D,0.19656744599342346,0.2826097011566162,1.1617133268807132,ok,0.44506213938323,0.9916868331945261,0.2338351325856315,"[0.1,0.1,0.5]",27,0
3B,156,Mercury_7188370,D,4,E,D,1,D,0.19656744599342346,0.2826097011566162,1.1617133268807132,ok,-0.020948100392975455,-0.016712384242741185,0.2463870225129304,"[0.1,0.1,0.5]",27,0
3B,157,MSA_2013_5_5,A,4,G,A,1,A,1.0134323835372925,0.8360724449157715,1.5691567871526706,n/a,,,,,,
3B,157,MSA_2013_5_5,A,4,R,A,1,A,1.2058844566345215,0.8075059205293655,1.5691567871526706,ok,0.5107781091229129,0.9931004019107325,1.2743159267637465,"[1.0,0.1,0.1]",27,0
3B,157,MSA_2013_5_5,A,4,E,A,1,A,1.200869083404541,0.8013442307710648,1.5691567871526706,ok,-0.10761990482917352,-0.10209923339878242,1.265802025794983,"[0.1,0.1,0.5]",27,0
3B,158,MCAS_2005_5_8,D,4,G,D,1,D,0.20432347059249878,0.3824055790901184,1.1740398354770534,n/a,,,,,,
3B,158,MCAS_2005_5_8,D,4,R,D,1,D,0.4739501178264618,0.3633841276168823,1.1740398354770534,ok,0.5621042674186018,0.9848994595734237,0.5106591626449868,"[0.1,1.0,0.5]",27,0
3B,158,MCAS_2005_5_8,D,4,E,D,1,D,0.3370523452758789,0.31381402909755707,1.1740398354770534,ok,-0.04218915949466834,-0.028656567600496882,0.4962197619455832,"[0.1,0.1,0.1]",27,0
3B,159,Mercury_184888,B,4,G,A,0,A,0.9119108319282532,0.749681144952774,1.4236071031730475,n/a,,,,,,
3B,159,Mercury_184888,B,4,R,A,0,A,1.5889025926589966,0.9810094684362411,1.4236071031730475,ok,0.5582774764987875,0.9812780418222725,1.2553756325333207,"[1.0,0.5,1.0]",27,0
3B,159,Mercury_184888,B,4,E,A,0,A,1.1098499298095703,0.7569342851638794,1.4236071031730475,ok,-0.10158102827958776,-0.09436068309794003,1.1947740669603701,"[0.1,0.5,0.1]",27,0
3B,160,Mercury_7044188,D,4,G,D,1,D,0.057174041867256165,0.3304455652832985,1.195525139711824,n/a,,,,,,
3B,160,Mercury_7044188,D,4,R,D,1,D,0.18249712884426117,0.2543824687600136,1.195525139711824,ok,0.4732279884014415,0.9990785289691052,0.1829126157142498,"[0.5,0.1,0.5]",27,0
3B,160,Mercury_7044188,D,4,E,D,1,D,0.1451389342546463,0.25767137855291367,1.195525139711824,ok,-0.01587128024810887,-0.012339874619558079,0.18667456286924858,"[0.1,0.1,0.1]",27,0
3B,161,Mercury_7056875,B,4,G,C,0,C,0.9594954252243042,0.6931654810905457,1.314446859561769,n/a,,,,,,
3B,161,Mercury_7056875,B,4,R,C,0,C,1.3983057737350464,0.7984588071703911,1.314446859561769,ok,0.5316945724569699,0.9923840310414941,1.3551054883886267,"[1.0,0.1,1.0]",27,0
3B,161,Mercury_7056875,B,4,E,C,0,C,1.2862955331802368,0.7777367681264877,1.314446859561769,ok,-0.11567917829283958,-0.10936228576195157,1.360593455809134,"[0.1,0.1,0.1]",27,0
3B,162,Mercury_SC_400868,C,4,G,C,1,C,0.5048699378967285,0.5179247856140137,1.215035970205639,n/a,,,,,,
3B,162,Mercury_SC_400868,C,4,R,C,1,C,1.0149915218353271,0.6614557653665543,1.215035970205639,ok,0.4439914484295559,0.9929943015057549,1.005828482133371,"[1.0,0.5,0.5]",27,0
3B,162,Mercury_SC_400868,C,4,E,C,1,C,0.9201988577842712,0.6178743094205856,1.215035970205639,ok,-0.08741737828043028,-0.07823633671028525,1.0281842814551458,"[0.1,0.1,0.5]",27,0
3B,163,Mercury_SC_409142,D,4,G,C,0,C,0.6022194623947144,0.485599622130394,1.1649619537505917,n/a,,,,,,
3B,163,Mercury_SC_409142,D,4,R,C,0,C,1.0064799785614014,0.6101845949888229,1.1649619537505917,ok,0.519858951029575,0.9954245173527454,1.1546364890204535,"[0.1,0.5,0.1]",27,0
3B,163,Mercury_SC_409142,D,4,E,C,0,C,0.9805043935775757,0.5983041524887085,1.1649619537505917,ok,-0.1014439643910119,-0.08336358085312164,1.1931619511710272,"[0.1,0.1,0.1]",27,0
3B,164,Mercury_SC_408900,C,4,G,C,1,C,1.0287981033325195,0.655855193734169,1.3205044782033533,n/a,,,,,,
3B,164,Mercury_SC_408900,C,4,R,C,1,C,1.4140400886535645,0.8118825852870941,1.3205044782033533,ok,0.5307185832166732,0.9993266708871542,1.5516405061439231,"[0.5,0.5,0.1]",27,0
3B,164,Mercury_SC_408900,C,4,E,C,1,C,1.362783670425415,0.786101758480072,1.3205044782033533,ok,-0.12912952714282455,-0.11586539279064904,1.5187935475949887,"[0.1,0.1,0.5]",27,0
3B,165,Mercury_SC_401624,A,4,G,A,1,A,1.1622573137283325,0.8897770345211029,1.7863129725451057,n/a,,,,,,
3B,165,Mercury_SC_401624,A,4,R,A,1,A,1.2992815971374512,0.8624784052371979,1.7863129725451057,ok,0.5379017972126731,0.9168794496177494,1.3692775611524228,"[0.5,0.5,0.1]",27,0
3B,165,Mercury_SC_401624,A,4,E,A,1,A,1.2746509313583374,0.8427384942770004,1.7863129725451057,ok,-0.11839112786373224,-0.10837224868323907,1.39249081964846,"[0.1,0.5,0.1]",27,0
3B,166,Mercury_7188965,B,4,G,B,1,B,0.12820592522621155,0.34272177517414093,1.1663495205748522,n/a,,,,,,
3B,166,Mercury_7188965,B,4,R,B,1,B,0.3793129622936249,0.3819381892681122,1.1663495205748522,ok,0.45848636368622714,0.9254645500295557,0.3487032100006386,"[0.1,0.1,0.5]",27,0
3B,166,Mercury_7188965,B,4,E,B,1,B,0.28902220726013184,0.3152279406785965,1.1663495205748522,ok,-0.02931859197821256,-0.024572991514465264,0.34483893270845767,"[1.0,0.1,1.0]",27,0
3B,167,NCEOGA_2013_8_32,A,4,G,A,1,A,0.07544143497943878,0.2930012717843056,1.1301603974779806,n/a,,,,,,
3B,167,NCEOGA_2013_8_32,A,4,R,A,1,A,0.27310216426849365,0.284417986869812,1.1301603974779806,ok,0.5165861383093788,0.9772043602277529,0.28949967247468456,"[1.0,0.1,0.5]",27,0
3B,167,NCEOGA_2013_8_32,A,4,E,A,1,A,0.23774416744709015,0.2735372707247734,1.1301603974779806,ok,-0.024834944816905777,-0.020213275182805725,0.2921032453024829,"[0.1,0.1,0.1]",27,0
3B,168,Mercury_7008208,A,4,G,A,1,A,0.008051401935517788,0.2907765838317573,1.1629136733704355,n/a,,,,,,
3B,168,Mercury_7008208,A,4,R,A,1,A,0.05384323000907898,0.2458319514989853,1.1629136733704355,ok,0.46538329341787565,0.9732412396706261,0.058078805881517905,"[0.5,0.1,1.0]",27,0
3B,168,Mercury_7008208,A,4,E,A,1,A,0.03700806200504303,0.24066167324781418,1.1629136733704355,ok,-0.004973305061604264,-0.003146466848473794,0.0584949376406493,"[0.1,0.5,0.1]",27,0
3B,169,Mercury_7092400,B,4,G,B,1,B,0.04077605530619621,0.3304495122283697,1.2108787327984352,n/a,,,,,,
3B,169,Mercury_7092400,B,4,R,B,1,B,0.17471948266029358,0.28822697699069977,1.2108787327984352,ok,0.4395894188110747,0.9499789993619415,0.1824474373349437,"[0.5,0.1,0.5]",27,0
3B,169,Mercury_7092400,B,4,E,B,1,B,0.1561221033334732,0.27373983711004257,1.2108787327984352,ok,-0.015069320358364377,-0.013273675946225822,0.17724208423384913,"[0.5,0.1,1.0]",27,0
3B,170,Mercury_417462,C,4,G,A,0,A,1.1057238578796387,0.6232718154788017,1.3204523547264195,n/a,,,,,,
3B,170,Mercury_417462,C,4,R,A,0,A,1.375072717666626,0.7506604716181755,1.3204523547264195,ok,0.5102927605025686,0.970486028835046,1.4574086357046057,"[0.5,0.1,1.0]",27,0
3B,170,Mercury_417462,C,4,E,A,0,A,1.308458685874939,0.7127530500292778,1.3204523547264195,ok,-0.12177659900453222,-0.11124662180748782,1.4323099984063044,"[0.1,0.1,0.5]",27,0
3B,171,Mercury_SC_401211,B,4,G,B,1,B,0.03494841977953911,0.2895368691533804,1.145557691924904,n/a,,,,,,
3B,171,Mercury_SC_401211,B,4,R,B,1,B,0.15491974353790283,0.25662384927272797,1.145557691924904,ok,0.5986371869990164,0.9990494589449547,0.15519599147416926,"[0.1,0.5,1.0]",27,0
3B,171,Mercury_SC_401211,B,4,E,B,1,B,0.12003715336322784,0.2022453024983406,1.145557691924904,ok,-0.013333363638445271,-0.010197595639029554,0.15682413704969264,"[1.0,0.5,1.0]",27,0
3B,172,Mercury_178605,D,4,G,A,0,A,1.0395289659500122,0.8135131299495697,1.4621152859960478,n/a,,,,,,
3B,172,Mercury_178605,D,4,R,A,0,A,1.483363389968872,0.9094300270080566,1.4621152859960478,ok,0.504193328677308,0.9566159923307614,1.3432834987287168,"[1.0,1.0,0.1]",27,0
3B,172,Mercury_178605,D,4,E,A,0,A,1.2273085117340088,0.8064711540937424,1.4621152859960478,ok,-0.11837916820122656,-0.10434714318449162,1.39235015268679,"[0.5,0.1,0.1]",27,0
3B,173,Mercury_SC_400364,C,4,G,C,1,C,0.20175261795520782,0.4041053131222725,1.2137768483318654,n/a,,,,,,
3B,173,Mercury_SC_400364,C,4,R,C,1,C,0.8321113586425781,0.5641266256570816,1.2137768483318654,ok,0.4354747440406175,0.8460297369117604,0.5877141356468201,"[1.0,1.0,1.0]",27,0
3B,173,Mercury_SC_400364,C,4,E,C,1,C,0.4445202052593231,0.3726968467235565,1.2137768483318654,ok,-0.05428861247426352,-0.0377936053267159,0.6385309089113165,"[0.1,0.1,0.1]",27,0
3B,174,NYSEDREGENTS_2008_8_15,C,4,G,,0,1,0.9648500680923462,0.5475836545228958,1.4551525829398984,n/a,,,,,,
3B,174,NYSEDREGENTS_2008_8_15,C,4,R,,0,1,0.9969882369041443,0.5925088673830032,1.4551525829398984,ok,0.6077772118108689,0.9762746372196462,1.0604861069608618,"[0.5,0.1,1.0]",27,0
3B,174,NYSEDREGENTS_2008_8_15,C,4,E,,0,1,0.943021833896637,0.577166460454464,1.4551525829398984,ok,-0.0885501278045785,-0.08017677168121895,1.0415074361695185,"[0.1,0.5,0.1]",27,0
3B,175,ACTAAP_2015_5_7,C,4,G,C,1,C,0.23645582795143127,0.31957001984119415,1.1028529046042304,n/a,,,,,,
3B,175,ACTAAP_2015_5_7,C,4,R,C,1,C,0.486359179019928,0.3568486347794533,1.1028529046042304,ok,0.606610816583459,0.9822482502476803,0.5753714155267786,"[1.0,0.1,0.1]",27,0
3B,175,ACTAAP_2015_5_7,C,4,E,C,1,C,0.4353123903274536,0.33089742809534073,1.1028529046042304,ok,-0.0459459573225829,-0.03701074659647324,0.540406404821961,"[0.1,0.1,0.5]",27,0
3B,176,Mercury_7180618,A,4,G,A,1,A,0.35717999935150146,0.4776909351348877,1.231847700833941,n/a,,,,,,
3B,176,Mercury_7180618,A,4,R,A,1,A,0.7395254373550415,0.5194815844297409,1.231847700833941,ok,0.44402908580893186,0.8472424081263367,0.8481008807818095,"[0.1,0.5,1.0]",27,0
3B,176,Mercury_7180618,A,4,E,A,1,A,0.708746075630188,0.5042531490325928,1.231847700833941,ok,-0.0772861141213406,-0.060258384528549536,0.9090225453729983,"[0.1,0.1,0.1]",27,0
3B,177,Mercury_415262,B,4,G,B,1,B,0.6802153587341309,0.5465941876173019,1.21526342306298,n/a,,,,,,
3B,177,Mercury_415262,B,4,R,B,1,B,0.9781743884086609,0.6109775602817535,1.21526342306298,ok,0.5501878393234517,0.9955843963121798,1.1828203333748712,"[0.1,0.1,0.5]",27,0
3B,177,Mercury_415262,B,4,E,B,1,B,0.9781743884086609,0.6109775602817535,1.21526342306298,ok,-0.11727950050749682,-0.08316548120608354,1.3794160993010909,"[0.1,0.1,0.5]",27,0
3B,178,Mercury_7200200,C,4,G,C,1,C,1.182291030883789,0.8855262696743011,1.8116768801143854,n/a,,,,,,
3B,178,Mercury_7200200,C,4,R,A,0,A,1.4342193603515625,0.8221673667430878,1.7357121759951486,ok,0.4499260880819308,0.7427294265611826,1.4134516495245475,"[0.5,0.5,1.0]",27,0
3B,178,Mercury_7200200,C,4,E,A,0,A,1.3348063230514526,0.7728404328227043,1.7357121759951486,ok,-0.12288608706018322,-0.1134867274066467,1.4453595567632604,"[0.5,0.1,0.1]",27,0
3B,179,MDSA_2008_8_24,C,4,G,C,1,C,0.029655173420906067,0.2298254743218422,1.089303659252585,n/a,,,,,,
3B,179,MDSA_2008_8_24,C,4,R,C,1,C,0.2015695571899414,0.20649094879627228,1.089303659252585,ok,0.5483814952109533,0.9573875090194466,0.15851438238664908,"[1.0,1.0,0.1]",27,0
3B,179,MDSA_2008_8_24,C,4,E,C,1,C,0.11275655031204224,0.17694009095430374,1.089303659252585,ok,-0.010946166132298284,-0.00958668809668451,0.12874643670188057,"[0.1,0.1,0.1]",27,0
3B,180,Mercury_185238,B,4,G,B,1,B.,0.5588354468345642,0.41716930355566245,1.3238532927816167,n/a,,,,,,
3B,180,Mercury_185238,B,4,R,B,1,B,0.9285997152328491,0.6944326460361481,1.6088263927635165,ok,0.4967608693056531,0.9997794211921981,0.9617496177002236,"[0.5,0.1,1.0]",27,0
3B,180,Mercury_185238,B,4,E,B,1,B,0.8893356919288635,0.6835035681724548,1.6088263927635165,ok,-0.08062067899246944,-0.07561231580938653,0.9482429756058587,"[0.1,0.1,0.1]",27,0
3B,181,MCAS_2015_8_6,B,4,G,B,1,B,0.7132895588874817,0.6386133432388306,1.2949588095899216,n/a,,,,,,
3B,181,MCAS_2015_8_6,B,4,R,B,1,B,1.0850050449371338,0.6981776058673859,1.2949588095899216,ok,0.4990021121945696,0.9862058482936531,1.098882207164058,"[0.1,0.1,1.0]",27,0
3B,181,MCAS_2015_8_6,B,4,E,B,1,B,1.046649694442749,0.6833097636699677,1.2949588095899216,ok,-0.09318929046277002,-0.08898732835782026,1.0960722631878324,"[0.5,0.1,0.1]",27,0
3B,182,Mercury_7015663,A,4,G,A,1,A,0.001855967566370964,0.2747474303469062,1.1445659651063396,n/a,,,,,,
3B,182,Mercury_7015663,A,4,R,A,1,A,0.0751940980553627,0.2445465512573719,1.1445659651063396,ok,0.4889924617885346,0.9874761555922361,0.0509053191377057,"[0.5,1.0,1.0]",27,0
3B,182,Mercury_7015663,A,4,E,A,1,A,0.032274626195430756,0.2042824886739254,1.1445659651063396,ok,-0.004108050600648958,-0.002744024838614045,0.04831800195905897,"[0.1,0.1,0.1]",27,0
3B,183,Mercury_SC_LBS10174,A,4,G,A,1,A,0.005862685386091471,0.2701977950055152,1.1346178583143252,n/a,,,,,,
3B,183,Mercury_SC_LBS10174,A,4,R,A,1,A,0.11115066707134247,0.24901383370161057,1.1346178583143252,ok,0.4444747568157894,0.9589823891664612,0.11455155301977087,"[0.1,0.5,0.5]",27,0
3B,183,Mercury_SC_LBS10174,A,4,E,A,1,A,0.08434091508388519,0.220655657351017,1.1346178583143252,ok,-0.009947485748059507,-0.007170758988817781,0.11700017419126299,"[0.1,0.1,0.1]",27,0
3B,184,Mercury_7024780,C,4,G,C,1,C,0.6815601587295532,0.674309492111206,1.4675531787242346,n/a,,,,,,
3B,184,Mercury_7024780,C,4,R,C,1,C,1.4718410968780518,0.8994870483875275,1.4675531787242346,ok,0.5354874919337037,0.9673698073469146,1.2271926403045654,"[0.5,1.0,1.0]",27,0
3B,184,Mercury_7024780,C,4,E,C,1,C,1.0507968664169312,0.6710908561944962,1.4675531787242346,ok,-0.09821061632839047,-0.08933992556028672,1.155132011131004,"[0.1,0.1,0.1]",27,0
3B,185,Mercury_SC_404975,D,4,G,D,1,D,0.08852898329496384,0.2889494113624096,1.1208438207538638,n/a,,,,,,
3B,185,Mercury_SC_404975,D,4,R,D,1,D,0.2729337513446808,0.26336364448070526,1.1208438207538638,ok,0.5232572454780309,0.9611781807116161,0.399411678314209,"[0.1,0.1,0.5]",27,0
3B,185,Mercury_SC_404975,D,4,E,D,1,D,0.2729337513446808,0.26336364448070526,1.1208438207538638,ok,-0.03337590814018576,-0.023205132987471858,0.3925602071815067,"[0.1,0.5,0.1]",27,0
3B,186,Mercury_7098928,B,4,G,B,1,B,0.5950084924697876,0.6342543661594391,1.4722221348089242,n/a,,,,,,
3B,186,Mercury_7098928,B,4,R,B,1,B,0.766383707523346,0.5781990587711334,1.4722221348089242,ok,0.6148650880774066,0.9853329938972988,0.7567780238610727,"[0.1,0.5,0.1]",27,0
3B,186,Mercury_7098928,B,4,E,B,1,B,0.70988529920578,0.5415166020393372,1.4722221348089242,ok,-0.06513597203041577,-0.060386662044230266,0.7661152040516889,"[1.0,0.5,1.0]",27,0
3B,187,Mercury_416501,C,4,G,A,0,A,0.961543083190918,0.8164430856704712,1.5711431268875136,n/a,,,,,,
3B,187,Mercury_416501,C,4,R,A,0,A,1.3778537511825562,0.8713974505662918,1.5711431268875136,ok,0.5705155339400226,0.9999870122196016,1.1713085969289143,"[0.5,1.0,1.0]",27,0
3B,187,Mercury_416501,C,4,E,A,0,A,1.062981367111206,0.7584289461374283,1.5711431268875136,ok,-0.10292711382056201,-0.09037586544534522,1.2106064337271232,"[0.5,0.1,0.1]",27,0
3B,188,Mercury_SC_406012,B,4,G,B,1,B,0.47323763370513916,0.4936896562576294,1.213060797531196,n/a,,,,,,
3B,188,Mercury_SC_406012,B,4,R,B,1,B,0.796097993850708,0.5687501579523087,1.213060797531196,ok,0.526168223945648,0.9839907202223512,0.9161479296507659,"[0.5,0.1,0.1]",27,0
3B,188,Mercury_SC_406012,B,4,E,B,1,B,0.796097993850708,0.5687501579523087,1.213060797531196,ok,-0.077830634627247,-0.06768514237374572,0.9154270776995906,"[0.1,0.5,0.1]",27,0
3B,189,Mercury_SC_407192,C,4,G,C,1,C,0.20962673425674438,0.3198467940092087,1.1112245931185296,n/a,,,,,,
3B,189,Mercury_SC_407192,C,4,R,C,1,C,0.5343381762504578,0.3707035332918167,1.1112245931185296,ok,0.5614273427334616,0.9661809790389778,0.7126038008266025,"[0.5,0.5,0.1]",27,0
3B,189,Mercury_SC_407192,C,4,E,C,1,C,0.5009081959724426,0.36098717898130417,1.1112245931185296,ok,-0.05699944124910077,-0.042587775402595625,0.6704150901900398,"[0.1,0.1,0.1]",27,0
3B,190,Mercury_7239890,A,4,G,A,1,A,0.2517273724079132,0.3206648826599121,1.0997781906984194,n/a,,,,,,
3B,190,Mercury_7239890,A,4,R,A,1,A,1.211488127708435,0.7751350700855255,1.0997781906984194,ok,0.3821590990267808,0.9522340819225585,0.7145310044288635,"[1.0,0.5,1.0]",27,0
3B,190,Mercury_7239890,A,4,E,A,1,A,0.4447513222694397,0.3637894093990326,1.0997781906984194,ok,-0.057085473678192424,-0.03781325515356582,0.671426984998915,"[0.1,0.1,0.5]",27,0
3B,191,Mercury_7282135,C,4,G,C,1,C,0.06964908540248871,0.3674212321639061,1.2859027071967886,n/a,,,,,,
3B,191,Mercury_7282135,C,4,R,C,1,C,0.25932297110557556,0.3184114247560501,1.2859027071967886,ok,0.5483035261994632,0.8772917992441563,0.3578379739213873,"[0.1,0.5,0.1]",27,0
3B,191,Mercury_7282135,C,4,E,C,1,C,0.24046829342842102,0.3072976768016815,1.2859027071967886,ok,-0.03376972300939578,-0.020444883422387566,0.39719217243017974,"[0.1,0.1,0.1]",27,0
3B,192,Mercury_184328,A,4,G,A,1,A,0.3284446895122528,0.3313060849905014,1.1045848108793417,n/a,,,,,,
3B,192,Mercury_184328,A,4,R,A,1,A,0.6747127175331116,0.46586762368679047,1.1045848108793417,ok,0.5305513136980163,0.981832819763979,0.7425078771732472,"[0.5,0.1,0.5]",27,0
3B,192,Mercury_184328,A,4,E,A,1,A,0.6614322066307068,0.4565120041370392,1.1045848108793417,ok,-0.06179670005985221,-0.056235706435878455,0.7268394099341499,"[0.5,0.1,0.1]",27,0
3B,193,ACTAAP_2007_7_22,A,4,G,A,1,A,0.031648967415094376,0.3395677674561739,1.241679152626483,n/a,,,,,,
3B,193,ACTAAP_2007_7_22,A,4,R,A,1,A,0.1841476857662201,0.2838308811187744,1.241679152626483,ok,0.6135043735513444,0.9952615159099306,0.2293684791635584,"[0.5,0.1,0.5]",27,0
3B,193,ACTAAP_2007_7_22,A,4,E,A,1,A,0.14468565583229065,0.25910742580890656,1.241679152626483,ok,-0.02264348160701581,-0.012301336380812256,0.26632772937968924,"[0.1,0.1,0.1]",27,0
3B,194,MDSA_2010_8_43,B,4,G,B,1,B,0.462225079536438,0.574941486120224,1.422287658221813,n/a,,,,,,
3B,194,MDSA_2010_8_43,B,4,R,B,1,B,0.8340064883232117,0.6339032202959061,1.422287658221813,ok,0.5237346718009981,0.9656999632283613,0.8372419079144796,"[0.1,0.1,1.0]",27,0
3B,194,MDSA_2010_8_43,B,4,E,B,1,B,0.7741777896881104,0.6092302054166794,1.422287658221813,ok,-0.07225215909986608,-0.06582146208429981,0.849814256032308,"[0.1,0.1,0.1]",27,0
3B,195,Mercury_7044520,B,4,G,B,1,B,1.0756617784500122,0.7529803514480591,1.5825173948498126,n/a,,,,,,
3B,195,Mercury_7044520,B,4,R,B,1,B,1.257278323173523,0.73966895788908,1.5825173948498126,ok,0.5305140477487303,0.9930382838584878,1.2796629976343226,"[0.5,1.0,0.1]",27,0
3B,195,Mercury_7044520,B,4,E,B,1,B,1.2419977188110352,0.7393364310264587,1.5825173948498126,ok,-0.10915545980309808,-0.10559603600930184,1.2838628910205983,"[0.1,0.1,0.5]",27,0
3B,196,Mercury_SC_400518,C,4,G,C,1,C,0.34692227840423584,0.4473576545715332,1.189279749960741,n/a,,,,,,
3B,196,Mercury_SC_400518,C,4,R,C,1,C,0.6493995785713196,0.4459901750087738,1.189279749960741,ok,0.541755191208452,0.9559916017778401,0.7422735470312612,"[0.5,0.1,0.1]",27,0
3B,196,Mercury_SC_400518,C,4,E,C,1,C,0.629610538482666,0.44123387336730957,1.189279749960741,ok,-0.06202098671304407,-0.053530192597372114,0.7294774210011518,"[0.1,0.1,0.1]",27,0
